tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0097523	movie	Honey, I Shrunk the Kids	Honey, I Shrunk the Kids	0	1989	\N	93	Adventure,Comedy,Family
tt0097576	movie	Indiana Jones and the Last Crusade	Indiana Jones and the Last Crusade	0	1989	\N	127	Action,Adventure
tt0097733	movie	Lethal Weapon 2	Lethal Weapon 2	0	1989	\N	114	Action,Crime,Thriller
tt0097742	movie	Licence to Kill	Licence to Kill	0	1989	\N	133	Action,Adventure,Thriller
tt0097757	movie	The Little Mermaid	The Little Mermaid	0	1989	\N	83	Adventure,Animation,Family
tt0097814	movie	Kiki's Delivery Service	Majo no takkyûbin	0	1989	\N	103	Animation,Family,Fantasy
tt0097958	movie	National Lampoon's Christmas Vacation	National Lampoon's Christmas Vacation	0	1989	\N	97	Comedy
tt0098084	movie	Pet Sematary	Pet Sematary	0	1989	\N	103	Fantasy,Horror,Thriller
tt0098206	movie	Road House	Road House	0	1989	\N	114	Action,Thriller
tt0098439	movie	Tango & Cash	Tango & Cash	0	1989	\N	104	Action,Comedy,Crime
tt0098554	movie	Uncle Buck	Uncle Buck	0	1989	\N	100	Comedy
tt0098635	movie	When Harry Met Sally...	When Harry Met Sally...	0	1989	\N	95	Comedy,Drama,Romance
tt0098800	tvSeries	The Fresh Prince of Bel-Air	The Fresh Prince of Bel-Air	0	1990	1996	22	Comedy
tt0098904	tvSeries	Seinfeld	Seinfeld	0	1989	1998	22	Comedy
tt0098936	tvSeries	Twin Peaks	Twin Peaks	0	1990	1991	50	Crime,Drama,Mystery
tt0099077	movie	Awakenings	Awakenings	0	1990	\N	121	Biography,Drama
tt0099088	movie	Back to the Future Part III	Back to the Future Part III	0	1990	\N	118	Adventure,Comedy,Sci-Fi
tt0099348	movie	Dances with Wolves	Dances with Wolves	0	1990	\N	181	Adventure,Drama,Western
tt0099423	movie	Die Hard 2	Die Hard 2	0	1990	\N	124	Action,Thriller
tt0099487	movie	Edward Scissorhands	Edward Scissorhands	0	1990	\N	105	Drama,Fantasy,Romance
tt0099653	movie	Ghost	Ghost	0	1990	\N	127	Drama,Fantasy,Romance
tt0099674	movie	The Godfather Part III	The Godfather Part III	0	1990	\N	162	Crime,Drama
tt0099685	movie	Goodfellas	Goodfellas	0	1990	\N	145	Biography,Crime,Drama
tt0099700	movie	Gremlins 2: The New Batch	Gremlins 2: The New Batch	0	1990	\N	106	Comedy,Fantasy,Horror
tt0099785	movie	Home Alone	Home Alone	0	1990	\N	103	Comedy,Family
tt0099810	movie	The Hunt for Red October	The Hunt for Red October	0	1990	\N	135	Action,Adventure,Thriller
tt0099864	tvMiniSeries	It	It	0	1990	1990	96	Drama,Horror,Mystery
tt0099871	movie	Jacob's Ladder	Jacob's Ladder	0	1990	\N	113	Drama,Horror,Mystery
tt0099938	movie	Kindergarten Cop	Kindergarten Cop	0	1990	\N	111	Action,Comedy,Crime
tt0100150	movie	Miller's Crossing	Miller's Crossing	0	1990	\N	115	Crime,Drama,Thriller
tt0100157	movie	Misery	Misery	0	1990	\N	107	Drama,Thriller
tt0100403	movie	Predator 2	Predator 2	0	1990	\N	108	Action,Horror,Sci-Fi
tt0100405	movie	Pretty Woman	Pretty Woman	0	1990	\N	119	Comedy,Romance
tt0100507	movie	Rocky V	Rocky V	0	1990	\N	104	Drama,Sport
tt0100758	movie	Teenage Mutant Ninja Turtles	Teenage Mutant Ninja Turtles	0	1990	\N	93	Action,Adventure,Comedy
tt0100802	movie	Total Recall	Total Recall	0	1990	\N	113	Action,Adventure,Sci-Fi
tt0100814	movie	Tremors	Tremors	0	1990	\N	96	Comedy,Horror
tt0100935	movie	Wild at Heart	Wild at Heart	0	1990	\N	125	Crime,Drama,Thriller
tt0101272	movie	The Addams Family	The Addams Family	0	1991	\N	99	Comedy,Fantasy
tt0101410	movie	Barton Fink	Barton Fink	0	1991	\N	116	Comedy,Drama,Thriller
tt0101414	movie	Beauty and the Beast	Beauty and the Beast	0	1991	\N	84	Animation,Family,Fantasy
tt0101507	movie	Boyz n the Hood	Boyz n the Hood	0	1991	\N	112	Crime,Drama
tt0101540	movie	Cape Fear	Cape Fear	0	1991	\N	128	Crime,Thriller
tt0102057	movie	Hook	Hook	0	1991	\N	142	Adventure,Comedy,Family
tt0102059	movie	Hot Shots!	Hot Shots!	0	1991	\N	85	Action,Comedy
tt0102138	movie	JFK	JFK	0	1991	\N	189	Drama,History,Thriller
tt0102266	movie	The Last Boy Scout	The Last Boy Scout	0	1991	\N	105	Action,Comedy,Crime
tt0102510	movie	The Naked Gun 2½: The Smell of Fear	The Naked Gun 2½: The Smell of Fear	0	1991	\N	85	Comedy,Crime
tt0102685	movie	Point Break	Point Break	0	1991	\N	122	Action,Crime,Thriller
tt0102798	movie	Robin Hood: Prince of Thieves	Robin Hood: Prince of Thieves	0	1991	\N	143	Action,Adventure,Drama
tt0102926	movie	The Silence of the Lambs	The Silence of the Lambs	0	1991	\N	118	Crime,Drama,Thriller
tt0103064	movie	Terminator 2: Judgment Day	Terminator 2: Judgment Day	0	1991	\N	137	Action,Adventure,Sci-Fi
tt0103074	movie	Thelma & Louise	Thelma & Louise	0	1991	\N	130	Adventure,Crime,Drama
tt0103359	tvSeries	Batman: The Animated Series	Batman: The Animated Series	0	1992	1995	23	Action,Adventure,Animation
tt0103639	movie	Aladdin	Aladdin	0	1992	\N	90	Adventure,Animation,Comedy
tt0103644	movie	Alien³	Alien³	0	1992	\N	114	Action,Horror,Sci-Fi
tt0103772	movie	Basic Instinct	Basic Instinct	0	1992	\N	127	Drama,Mystery,Thriller
tt0103776	movie	Batman Returns	Batman Returns	0	1992	\N	126	Action,Crime,Fantasy
tt0103855	movie	The Bodyguard	The Bodyguard	0	1992	\N	129	Action,Drama,Music
tt0103873	movie	Dead Alive	Braindead	0	1992	\N	104	Comedy,Fantasy,Horror
tt0103874	movie	Bram Stoker's Dracula	Bram Stoker's Dracula	0	1992	\N	128	Drama,Fantasy,Horror
tt0103919	movie	Candyman	Candyman	0	1992	\N	99	Horror,Thriller
tt0104070	movie	Death Becomes Her	Death Becomes Her	0	1992	\N	104	Comedy,Fantasy,Horror
tt0104257	movie	A Few Good Men	A Few Good Men	0	1992	\N	138	Drama,Thriller
tt0104348	movie	Glengarry Glen Ross	Glengarry Glen Ross	0	1992	\N	100	Crime,Drama,Mystery
tt0104431	movie	Home Alone 2: Lost in New York	Home Alone 2: Lost in New York	0	1992	\N	120	Adventure,Comedy,Crime
tt0104652	movie	Porco Rosso	Kurenai no buta	0	1992	\N	94	Adventure,Animation,Comedy
tt0104691	movie	The Last of the Mohicans	The Last of the Mohicans	0	1992	\N	112	Action,Adventure,Drama
tt0104694	movie	A League of Their Own	A League of Their Own	0	1992	\N	128	Comedy,Drama,Sport
tt0104714	movie	Lethal Weapon 3	Lethal Weapon 3	0	1992	\N	118	Action,Crime,Thriller
tt0104797	movie	Malcolm X	Malcolm X	0	1992	\N	202	Biography,Drama,History
tt0104952	movie	My Cousin Vinny	My Cousin Vinny	0	1992	\N	120	Comedy,Crime
tt0105112	movie	Patriot Games	Patriot Games	0	1992	\N	117	Action,Thriller
tt0105236	movie	Reservoir Dogs	Reservoir Dogs	0	1992	\N	99	Crime,Thriller
tt0105323	movie	Scent of a Woman	Scent of a Woman	0	1992	\N	156	Drama
tt0105417	movie	Sister Act	Sister Act	0	1992	\N	100	Comedy,Family,Music
tt0105665	movie	Twin Peaks: Fire Walk with Me	Twin Peaks: Fire Walk with Me	0	1992	\N	134	Drama,Horror,Mystery
tt0105695	movie	Unforgiven	Unforgiven	0	1992	\N	130	Drama,Western
tt0105793	movie	Wayne's World	Wayne's World	0	1992	\N	94	Comedy,Music
tt0106179	tvSeries	The X-Files	The X Files	0	1993	2018	45	Crime,Drama,Mystery
tt0106220	movie	Addams Family Values	Addams Family Values	0	1993	\N	94	Comedy,Fantasy
tt0106308	movie	Army of Darkness	Army of Darkness	0	1992	\N	81	Comedy,Horror
tt0106489	movie	A Bronx Tale	A Bronx Tale	0	1993	\N	121	Crime,Drama
tt0106519	movie	Carlito's Way	Carlito's Way	0	1993	\N	144	Crime,Drama,Thriller
tt0106582	movie	Cliffhanger	Cliffhanger	0	1993	\N	113	Action,Adventure,Thriller
tt0106611	movie	Cool Runnings	Cool Runnings	0	1993	\N	98	Adventure,Comedy,Family
tt0106677	movie	Dazed and Confused	Dazed and Confused	0	1993	\N	103	Comedy
tt0106697	movie	Demolition Man	Demolition Man	0	1993	\N	115	Action,Sci-Fi,Thriller
tt0106856	movie	Falling Down	Falling Down	0	1993	\N	113	Action,Crime,Drama
tt0106918	movie	The Firm	The Firm	0	1993	\N	154	Drama,Mystery,Thriller
tt0106977	movie	The Fugitive	The Fugitive	0	1993	\N	130	Action,Crime,Drama
tt0107048	movie	Groundhog Day	Groundhog Day	0	1993	\N	101	Comedy,Drama,Fantasy
tt0107120	movie	Hocus Pocus	Hocus Pocus	0	1993	\N	96	Comedy,Family,Fantasy
tt0107206	movie	In the Line of Fire	In the Line of Fire	0	1993	\N	128	Action,Crime,Drama
tt0107207	movie	In the Name of the Father	In the Name of the Father	0	1993	\N	133	Biography,Crime,Drama
tt0107290	movie	Jurassic Park	Jurassic Park	0	1993	\N	127	Action,Adventure,Sci-Fi
tt0107362	movie	Last Action Hero	Last Action Hero	0	1993	\N	130	Action,Adventure,Comedy
tt0107614	movie	Mrs. Doubtfire	Mrs. Doubtfire	0	1993	\N	125	Comedy,Drama
tt0107688	movie	The Nightmare Before Christmas	The Nightmare Before Christmas	0	1993	\N	76	Animation,Family,Fantasy
tt0107818	movie	Philadelphia	Philadelphia	0	1993	\N	125	Drama
tt0107977	movie	Robin Hood: Men in Tights	Robin Hood: Men in Tights	0	1993	\N	104	Adventure,Comedy,Musical
tt0108037	movie	The Sandlot	The Sandlot	0	1993	\N	101	Comedy,Drama,Family
tt0108052	movie	Schindler's List	Schindler's List	0	1993	\N	195	Biography,Drama,History
tt0108160	movie	Sleepless in Seattle	Sleepless in Seattle	0	1993	\N	105	Comedy,Drama,Romance
tt0108358	movie	Tombstone	Tombstone	0	1993	\N	130	Biography,Drama,History
tt0108394	movie	Three Colors: Blue	Trois couleurs: Bleu	0	1993	\N	94	Drama,Music,Mystery
tt0108399	movie	True Romance	True Romance	0	1993	\N	119	Crime,Drama,Romance
tt0108550	movie	What's Eating Gilbert Grape	What's Eating Gilbert Grape	0	1993	\N	118	Drama
tt0108778	tvSeries	Friends	Friends	0	1994	2004	22	Comedy,Romance
tt0109040	movie	Ace Ventura: Pet Detective	Ace Ventura: Pet Detective	0	1994	\N	86	Comedy
tt0109444	movie	Clear and Present Danger	Clear and Present Danger	0	1994	\N	141	Action,Crime,Drama
tt0109445	movie	Clerks	Clerks	0	1994	\N	92	Comedy
tt0109506	movie	The Crow	The Crow	0	1994	\N	102	Action,Crime,Drama
tt0109686	movie	Dumb and Dumber	Dumb and Dumber	0	1994	\N	107	Comedy
tt0109707	movie	Ed Wood	Ed Wood	0	1994	\N	127	Biography,Comedy,Drama
tt0109830	movie	Forrest Gump	Forrest Gump	0	1994	\N	142	Drama,Romance
tt0109831	movie	Four Weddings and a Funeral	Four Weddings and a Funeral	0	1994	\N	117	Comedy,Drama,Romance
tt0110148	movie	Interview with the Vampire: The Vampire Chronicles	Interview with the Vampire: The Vampire Chronicles	0	1994	\N	123	Drama,Fantasy,Horror
tt0110322	movie	Legends of the Fall	Legends of the Fall	0	1994	\N	133	Drama,Romance,War
tt0110357	movie	The Lion King	The Lion King	0	1994	\N	88	Adventure,Animation,Drama
tt0110413	movie	Léon: The Professional	Léon	0	1994	\N	110	Action,Crime,Drama
tt0110475	movie	The Mask	The Mask	0	1994	\N	101	Action,Comedy,Crime
tt0110478	movie	Maverick	Maverick	0	1994	\N	127	Action,Adventure,Comedy
tt0110622	movie	Naked Gun 33 1/3: The Final Insult	Naked Gun 33 1/3: The Final Insult	0	1994	\N	83	Comedy,Crime
tt0110632	movie	Natural Born Killers	Natural Born Killers	0	1994	\N	119	Action,Crime,Romance
tt0110912	movie	Pulp Fiction	Pulp Fiction	0	1994	\N	154	Crime,Drama
tt0111070	movie	The Santa Clause	The Santa Clause	0	1994	\N	97	Comedy,Drama,Family
tt0111161	movie	The Shawshank Redemption	The Shawshank Redemption	0	1994	\N	142	Drama
tt0111257	movie	Speed	Speed	0	1994	\N	116	Action,Adventure,Thriller
tt0111282	movie	Stargate	Stargate	0	1994	\N	116	Action,Adventure,Sci-Fi
tt0111495	movie	Three Colors: Red	Trois couleurs: Rouge	0	1994	\N	99	Drama,Mystery,Romance
tt0111503	movie	True Lies	True Lies	0	1994	\N	141	Action,Comedy,Thriller
tt0112281	movie	Ace Ventura: When Nature Calls	Ace Ventura: When Nature Calls	0	1995	\N	90	Adventure,Comedy,Crime
tt0112384	movie	Apollo 13	Apollo 13	0	1995	\N	140	Adventure,Drama,History
tt0112431	movie	Babe	Babe	0	1995	\N	91	Comedy,Drama,Family
tt0112442	movie	Bad Boys	Bad Boys	0	1995	\N	119	Action,Comedy,Crime
tt0112461	movie	The Basketball Diaries	The Basketball Diaries	0	1995	\N	102	Biography,Crime,Drama
tt0112462	movie	Batman Forever	Batman Forever	0	1995	\N	121	Action,Adventure
tt0112471	movie	Before Sunrise	Before Sunrise	0	1995	\N	101	Drama,Romance
tt0112508	movie	Billy Madison	Billy Madison	0	1995	\N	89	Comedy
tt0112573	movie	Braveheart	Braveheart	0	1995	\N	178	Biography,Drama,War
tt0112641	movie	Casino	Casino	0	1995	\N	178	Crime,Drama
tt0112642	movie	Casper	Casper	0	1995	\N	100	Comedy,Family,Fantasy
tt0112697	movie	Clueless	Clueless	0	1995	\N	97	Comedy,Romance
tt0112740	movie	Crimson Tide	Crimson Tide	0	1995	\N	116	Action,Drama,Thriller
tt0112817	movie	Dead Man	Dead Man	0	1995	\N	121	Adventure,Drama,Fantasy
tt0112818	movie	Dead Man Walking	Dead Man Walking	0	1995	\N	122	Crime,Drama
tt0112851	movie	Desperado	Desperado	0	1995	\N	104	Action,Crime,Drama
tt0112864	movie	Die Hard with a Vengeance	Die Hard with a Vengeance	0	1995	\N	128	Action,Adventure,Thriller
tt0113101	movie	Four Rooms	Four Rooms	0	1995	\N	98	Comedy
tt0113118	movie	Friday	Friday	0	1995	\N	91	Comedy,Drama
tt0113189	movie	GoldenEye	GoldenEye	0	1995	\N	130	Action,Adventure,Thriller
tt0113247	movie	La haine	La haine	0	1995	\N	98	Crime,Drama
tt0113277	movie	Heat	Heat	0	1995	\N	170	Action,Crime,Drama
tt0113492	movie	Judge Dredd	Judge Dredd	0	1995	\N	96	Action,Crime,Sci-Fi
tt0113497	movie	Jumanji	Jumanji	0	1995	\N	104	Adventure,Comedy,Family
tt0113568	movie	Ghost in the Shell	Kôkaku kidôtai	0	1995	\N	83	Action,Animation,Crime
tt0113627	movie	Leaving Las Vegas	Leaving Las Vegas	0	1995	\N	111	Drama,Romance
tt0113749	movie	Mallrats	Mallrats	0	1995	\N	94	Comedy,Romance
tt0113855	movie	Mortal Kombat	Mortal Kombat	0	1995	\N	101	Action,Adventure,Fantasy
tt0114069	movie	Outbreak	Outbreak	0	1995	\N	127	Action,Drama,Thriller
tt0114148	movie	Pocahontas	Pocahontas	0	1995	\N	81	Adventure,Animation,Drama
tt0114214	movie	The Quick and the Dead	The Quick and the Dead	0	1995	\N	108	Action,Drama,Romance
tt0114369	movie	Se7en	Se7en	0	1995	\N	127	Crime,Drama,Mystery
tt0114388	movie	Sense and Sensibility	Sense and Sensibility	0	1995	\N	136	Drama,Romance
tt0114709	movie	Toy Story	Toy Story	0	1995	\N	81	Adventure,Animation,Comedy
tt0114746	movie	12 Monkeys	12 Monkeys	0	1995	\N	129	Mystery,Sci-Fi,Thriller
tt0114814	movie	The Usual Suspects	The Usual Suspects	0	1995	\N	106	Crime,Drama,Mystery
tt0114898	movie	Waterworld	Waterworld	0	1995	\N	135	Action,Adventure,Sci-Fi
tt0114924	movie	While You Were Sleeping	While You Were Sleeping	0	1995	\N	103	Comedy,Drama,Romance
tt0115433	movie	101 Dalmatians	101 Dalmatians	0	1996	\N	103	Adventure,Comedy,Crime
tt0115685	movie	The Birdcage	The Birdcage	0	1996	\N	117	Comedy
tt0115759	movie	Broken Arrow	Broken Arrow	0	1996	\N	108	Action,Adventure,Thriller
tt0115798	movie	The Cable Guy	The Cable Guy	0	1996	\N	96	Comedy,Drama,Thriller
tt0115963	movie	The Craft	The Craft	0	1996	\N	101	Drama,Fantasy,Horror
tt0116136	movie	DragonHeart	DragonHeart	0	1996	\N	103	Action,Adventure,Fantasy
tt0116209	movie	The English Patient	The English Patient	0	1996	\N	162	Drama,Romance,War
tt0116213	movie	Eraser	Eraser	0	1996	\N	115	Action,Crime,Thriller
tt0116282	movie	Fargo	Fargo	0	1996	\N	98	Crime,Thriller
tt0116367	movie	From Dusk Till Dawn	From Dusk Till Dawn	0	1996	\N	108	Action,Crime,Horror
tt0116483	movie	Happy Gilmore	Happy Gilmore	0	1996	\N	92	Comedy,Sport
tt0116583	movie	The Hunchback of Notre Dame	The Hunchback of Notre Dame	0	1996	\N	91	Animation,Drama,Family
tt0116629	movie	Independence Day	Independence Day	0	1996	\N	145	Action,Adventure,Sci-Fi
tt0116695	movie	Jerry Maguire	Jerry Maguire	0	1996	\N	139	Comedy,Drama,Romance
tt0116705	movie	Jingle All the Way	Jingle All the Way	0	1996	\N	89	Adventure,Comedy,Family
tt0116922	movie	Lost Highway	Lost Highway	0	1997	\N	134	Drama,Mystery,Thriller
tt0116996	movie	Mars Attacks!	Mars Attacks!	0	1996	\N	106	Comedy,Sci-Fi
tt0117008	movie	Matilda	Matilda	0	1996	\N	102	Comedy,Family,Fantasy
tt0117060	movie	Mission: Impossible	Mission: Impossible	0	1996	\N	110	Action,Adventure,Thriller
tt0117218	movie	The Nutty Professor	The Nutty Professor	0	1996	\N	95	Comedy,Romance,Sci-Fi
tt0117318	movie	The People vs. Larry Flynt	The People vs. Larry Flynt	0	1996	\N	130	Biography,Drama
tt0117381	movie	Primal Fear	Primal Fear	0	1996	\N	129	Crime,Drama,Mystery
tt0117438	movie	Ransom	Ransom	0	1996	\N	121	Action,Crime,Thriller
tt0117500	movie	The Rock	The Rock	0	1996	\N	136	Action,Adventure,Thriller
tt0117509	movie	Romeo + Juliet	Romeo + Juliet	0	1996	\N	120	Drama,Romance
tt0117571	movie	Scream	Scream	0	1996	\N	111	Horror,Mystery
tt0117665	movie	Sleepers	Sleepers	0	1996	\N	147	Crime,Drama,Thriller
tt0117705	movie	Space Jam	Space Jam	0	1996	\N	88	Adventure,Animation,Comedy
tt0117731	movie	Star Trek: First Contact	Star Trek: First Contact	0	1996	\N	111	Action,Adventure,Drama
tt0117913	movie	A Time to Kill	A Time to Kill	0	1996	\N	149	Crime,Drama,Thriller
tt0117951	movie	Trainspotting	Trainspotting	0	1996	\N	93	Drama
tt0117998	movie	Twister	Twister	0	1996	\N	113	Action,Adventure,Thriller
tt0118276	tvSeries	Buffy the Vampire Slayer	Buffy the Vampire Slayer	0	1997	2003	44	Action,Drama,Fantasy
tt0118421	tvSeries	Oz	Oz	0	1997	2003	55	Crime,Drama,Thriller
tt0118480	tvSeries	Stargate SG-1	Stargate SG-1	0	1997	2007	44	Action,Adventure,Drama
tt0118571	movie	Air Force One	Air Force One	0	1997	\N	124	Action,Drama,Thriller
tt0118583	movie	Alien: Resurrection	Alien Resurrection	0	1997	\N	109	Action,Horror,Sci-Fi
tt0118615	movie	Anaconda	Anaconda	0	1997	\N	89	Action,Adventure,Horror
tt0118617	movie	Anastasia	Anastasia	0	1997	\N	94	Adventure,Animation,Drama
tt0118655	movie	Austin Powers: International Man of Mystery	Austin Powers: International Man of Mystery	0	1997	\N	89	Adventure,Comedy
tt0118688	movie	Batman & Robin	Batman & Robin	0	1997	\N	125	Action,Sci-Fi
tt0118689	movie	Bean	Bean	0	1997	\N	89	Adventure,Comedy,Family
tt0118694	movie	In the Mood for Love	Fa yeung nin wah	0	2000	\N	98	Drama,Romance
tt0118715	movie	The Big Lebowski	The Big Lebowski	0	1998	\N	117	Comedy,Crime
tt0118749	movie	Boogie Nights	Boogie Nights	0	1997	\N	155	Drama
tt0118799	movie	Life Is Beautiful	La vita è bella	0	1997	\N	116	Comedy,Drama,Romance
tt0118842	movie	Chasing Amy	Chasing Amy	0	1997	\N	113	Comedy,Drama,Romance
tt0118880	movie	Con Air	Con Air	0	1997	\N	115	Action,Crime,Thriller
tt0118883	movie	Conspiracy Theory	Conspiracy Theory	0	1997	\N	135	Action,Drama,Mystery
tt0118884	movie	Contact	Contact	0	1997	\N	150	Drama,Mystery,Sci-Fi
tt0118887	movie	Cop Land	Cop Land	0	1997	\N	105	Crime,Drama,Thriller
tt0118929	movie	Dark City	Dark City	0	1998	\N	100	Fantasy,Mystery,Sci-Fi
tt0118971	movie	The Devil's Advocate	The Devil's Advocate	0	1997	\N	144	Drama,Fantasy,Mystery
tt0118998	movie	Doctor Dolittle	Doctor Dolittle	0	1998	\N	85	Comedy,Family,Fantasy
tt0119008	movie	Donnie Brasco	Donnie Brasco	0	1997	\N	127	Biography,Crime,Drama
tt0119081	movie	Event Horizon	Event Horizon	0	1997	\N	96	Horror,Sci-Fi,Thriller
tt0119094	movie	Face/Off	Face/Off	0	1997	\N	138	Action,Crime,Sci-Fi
tt0119116	movie	The Fifth Element	Le Cinquième Élément	0	1997	\N	126	Action,Adventure,Sci-Fi
tt0119164	movie	The Full Monty	The Full Monty	0	1997	\N	91	Comedy,Drama
tt0119174	movie	The Game	The Game	0	1997	\N	129	Drama,Mystery,Thriller
tt0119177	movie	Gattaca	GATTACA	0	1997	\N	106	Drama,Sci-Fi,Thriller
tt0119217	movie	Good Will Hunting	Good Will Hunting	0	1997	\N	126	Drama,Romance
tt0119282	movie	Hercules	Hercules	0	1997	\N	93	Action,Adventure,Animation
tt0119303	movie	Home Alone 3	Home Alone 3	0	1997	\N	102	Action,Comedy,Crime
tt0119345	movie	I Know What You Did Last Summer	I Know What You Did Last Summer	0	1997	\N	101	Horror,Mystery
tt0119395	movie	The Jackal	The Jackal	0	1997	\N	124	Action,Crime,Drama
tt0119396	movie	Jackie Brown	Jackie Brown	0	1997	\N	154	Crime,Drama,Thriller
tt0119488	movie	L.A. Confidential	L.A. Confidential	0	1997	\N	138	Crime,Drama,Mystery
tt0119528	movie	Liar Liar	Liar Liar	0	1997	\N	86	Comedy,Fantasy
tt0119567	movie	The Lost World: Jurassic Park	The Lost World: Jurassic Park	0	1997	\N	129	Action,Adventure,Sci-Fi
tt0119643	movie	Meet Joe Black	Meet Joe Black	0	1998	\N	178	Drama,Fantasy,Romance
tt0119654	movie	Men in Black	Men in Black	0	1997	\N	98	Action,Adventure,Comedy
tt0119698	movie	Princess Mononoke	Mononoke-hime	0	1997	\N	134	Action,Adventure,Animation
tt0119738	movie	My Best Friend's Wedding	My Best Friend's Wedding	0	1997	\N	105	Comedy,Drama,Romance
tt0119822	movie	As Good as It Gets	As Good as It Gets	0	1997	\N	139	Comedy,Drama,Romance
tt0120082	movie	Scream 2	Scream 2	0	1997	\N	120	Horror,Mystery
tt0120102	movie	Seven Years in Tibet	Seven Years in Tibet	0	1997	\N	136	Adventure,Biography,Drama
tt0120184	movie	Sphere	Sphere	0	1998	\N	134	Action,Mystery,Sci-Fi
tt0120188	movie	Three Kings	Three Kings	0	1999	\N	114	Action,Adventure,Comedy
tt0120201	movie	Starship Troopers	Starship Troopers	0	1997	\N	129	Action,Adventure,Sci-Fi
tt0120338	movie	Titanic	Titanic	0	1997	\N	194	Drama,Romance
tt0120347	movie	Tomorrow Never Dies	Tomorrow Never Dies	0	1997	\N	119	Action,Adventure,Thriller
tt0120363	movie	Toy Story 2	Toy Story 2	0	1999	\N	92	Adventure,Animation,Comedy
tt0120382	movie	The Truman Show	The Truman Show	0	1998	\N	103	Comedy,Drama
tt0120484	movie	The Waterboy	The Waterboy	0	1998	\N	90	Comedy,Sport
tt0120586	movie	American History X	American History X	0	1998	\N	119	Crime,Drama
tt0120587	movie	Antz	Antz	0	1998	\N	83	Adventure,Animation,Comedy
tt0120591	movie	Armageddon	Armageddon	0	1998	\N	151	Action,Adventure,Sci-Fi
tt0120601	movie	Being John Malkovich	Being John Malkovich	0	1999	\N	113	Comedy,Drama,Fantasy
tt0120611	movie	Blade	Blade	0	1998	\N	120	Action,Horror,Sci-Fi
